LAMMPS data file via write_data, version 24 Dec 2020, timestep = 792

	1224 atoms
	1 atom types
	0 bonds
	1 bond types
	0 angles
	1 angle types
	0 dihedrals
	1 dihedral types

	0 29.51414576 xlo xhi
	0 29.82 ylo yhi
	2.5 47.5 zlo zhi

Atoms # full

1 1 1 0 22.877992020162374 24.037426572453914 36.868310583021184 -1 -1 -1
2 2 1 0 22.03886969036788 22.082511495360876 39.590264737019645 -1 -1 -1
3 3 1 0 20.128238235437667 23.166474602978553 42.35429188304483 -1 -1 -1
4 4 1 0 22.316113074585786 20.986356983039737 2.7744330963566632 -1 -1 0
5 5 1 0 19.954634960210687 21.175600892610824 45.285910789767655 -1 -1 -1
6 6 1 0 22.475390479478794 24.528812239915965 2.9621289342004093 -1 -1 0
7 7 1 0 20.75459118335864 21.673368241174934 6.053270610414087 -1 -1 0
16 16 1 0 20.813605667306913 26.90618542339458 36.53045183630029 -1 -1 -1
17 17 1 0 20.354747925729683 24.935833148742073 39.36160899287403 -1 -1 -1
18 18 1 0 20.09561063240718 26.613612734666575 42.53963754023823 -1 -1 -1
19 19 1 0 19.84324330728433 24.713027542074357 45.410940718980065 -1 -1 -1
20 20 1 0 22.480966525906272 26.737755476997453 44.992323222004316 -1 -1 -1
21 21 1 0 20.27018574084024 27.1853700904296 2.7841041370723993 -1 -1 0
22 22 1 0 22.34808673614958 24.693079435744412 6.901444160986045 -1 -1 0
31 31 1 0 23.258069525111598 2.239722807821406 33.10194579292502 -1 0 -1
32 32 1 0 20.419598135608194 28.228692646896423 39.63563030211534 -1 -1 -1
33 33 1 0 20.470336279444847 0.28488407963331497 42.28279577526148 -1 0 -1
34 34 1 0 19.286134455587167 28.802785289864968 45.01730570046707 -1 -1 -1
35 35 1 0 22.215767162315895 29.96098954672121 46.073137734011716 -1 -1 -1
36 36 1 0 21.292787578975226 27.801963132137242 5.93598185596044 -1 -1 0
37 37 1 0 18.870683884176895 27.09533158933823 8.376531659967156 -1 -1 0
46 46 1 0 20.295251964747127 2.6747848090509283 34.79484439704536 -1 0 -1
47 47 1 0 19.776667877548277 0.5676998411815343 37.39377124852475 -1 0 -1
48 48 1 0 22.481790199482813 0.8191239654154345 39.52593235313172 -1 0 -1
49 49 1 0 18.350888954087754 2.1270639577493498 40.376319423016476 -1 0 -1
50 50 1 0 20.175095000163555 2.4593727486554116 44.77961784832333 -1 0 -1
51 51 1 0 19.351518079682084 0.6571149091338172 2.971468668441569 -1 0 0
52 52 1 0 20.06997938261938 0.41978582013012683 7.577044999970698 -1 0 0
61 61 1 0 18.087924716159684 2.592561485900375 31.9855095490765 -1 0 -1
62 62 1 0 21.09211659598911 3.7854480107391892 38.09719676282084 -1 0 -1
63 63 1 0 22.275002274368724 6.456616741769954 40.23205529189661 -1 0 -1
64 64 1 0 21.23775617373237 3.5339086573042757 41.575493183549035 -1 0 -1
65 65 1 0 22.53995304691966 3.3827445174397157 46.86268597415391 -1 0 -1
66 66 1 0 19.826186118649254 3.9410965095541033 3.89456978874286 -1 0 0
67 67 1 0 21.372606702557 3.463483863442669 6.909891424255734 -1 0 0
136 136 1 0 26.400094432187338 24.121628294466344 35.601029175985126 -1 -1 -1
137 137 1 0 26.96845284802622 20.289964680433442 40.06435209580134 -1 -1 -1
138 138 1 0 25.211470271969212 23.968455093764188 39.3906873577895 -1 -1 -1
139 139 1 0 24.488873584044068 21.678243481421745 41.90099601531818 -1 -1 -1
140 140 1 0 25.260360085543223 22.440358123057216 46.967660243795116 -1 -1 -1
141 141 1 0 24.054936281949473 22.172180578428726 5.409193458053445 -1 -1 0
142 142 1 0 26.451049613589714 23.651364221236474 7.326432782307465 -1 -1 0
151 151 1 0 24.331989196121008 26.92337083043666 35.69233042892602 -1 -1 -1
152 152 1 0 23.423368839405203 26.842355295985882 38.97305030159402 -1 -1 -1
153 153 1 0 22.997997493155726 24.92421110286028 41.80382352178668 -1 -1 -1
154 154 1 0 22.779789410935507 23.100610005389168 44.71739996475231 -1 -1 -1
155 155 1 0 25.34949280020552 25.781339567774392 46.364050920302105 -1 -1 -1
156 156 1 0 25.36604938861325 25.14866254776025 4.5906588597663625 -1 -1 0
157 157 1 0 24.612306501267888 27.31600939741413 6.996261436931975 -1 -1 0
166 166 1 0 25.628430180163942 0.1860724331854772 34.337849069165976 -1 0 -1
167 167 1 0 25.13238923044462 29.495747845987733 37.70806441910137 -1 -1 -1
168 168 1 0 25.63944473396088 0.4418503306790679 40.94685764714713 -1 0 -1
169 169 1 0 23.14619495632037 28.36610009544178 42.02406383597432 -1 -1 -1
170 170 1 0 25.331254079186788 28.82900321752806 44.596471417409475 -1 -1 -1
171 171 1 0 23.654040580198668 27.971222465688875 3.484907531143332 -1 -1 0
172 172 1 0 23.39753794525247 0.2878770719577743 7.782943403230431 -1 0 0
181 181 1 0 26.03545553782339 3.9030427845147644 34.86792694927786 -1 0 -1
182 182 1 0 22.283971280451603 29.672867590612668 35.21834190781498 -1 -1 -1
183 183 1 0 24.34973008287988 3.522991149651864 39.91967377814819 -1 0 -1
184 184 1 0 23.619739268449315 1.8334507563902764 43.52842005009092 -1 0 -1
185 185 1 0 25.015711450539722 1.2143801009621897 47.37544900381436 -1 0 -1
186 186 1 0 22.347919781256095 1.070964064418348 4.597463128576003 -1 0 0
187 187 1 0 24.71822515289242 3.312797885526317 6.490090678012332 -1 0 0
196 196 1 0 22.57162462612691 7.819102385958765 32.07183288181553 -1 0 -1
197 197 1 0 22.77415719821085 5.185690265427713 34.842581266596675 -1 0 -1
198 198 1 0 24.689755980668554 5.9893402920799135 37.619044546812624 -1 0 -1
199 199 1 0 24.250749750151197 5.211037836359232 42.775310307005405 -1 0 -1
200 200 1 0 25.654709916215808 4.097080619251039 45.66734895747604 -1 0 -1
201 201 1 0 24.75766631969797 5.219016739693256 3.7509190323598185 -1 0 0
202 202 1 0 21.92181996509129 6.6347015331879735 5.865700058341866 -1 0 0
271 271 1 0 29.09249296179182 22.29415035508963 34.17594834319138 -1 -1 -1
272 272 1 0 28.488158681453044 22.2288112521627 37.68492466916176 -1 -1 -1
273 273 1 0 27.978300211338738 23.321304478227493 41.14127866692187 -1 -1 -1
274 274 1 0 27.043357658042805 20.75224346725735 43.871076503184746 -1 -1 -1
275 275 1 0 28.25201895620154 23.228645903396785 45.77619314963 -1 -1 -1
276 276 1 0 27.543594984583777 22.253134366362925 4.534348479600629 -1 -1 0
277 277 1 0 24.138488006361076 21.810397195081617 9.063694092828092 -1 -1 0
286 286 1 0 29.008692317396054 25.687648724036382 33.67556182442354 -1 -1 -1
287 287 1 0 28.0409359211763 25.5405472555151 38.27800703407905 -1 -1 -1
288 288 1 0 26.141100747989796 26.812330133347043 41.273111650777665 -1 -1 -1
289 289 1 0 25.871463175495318 24.21646167821163 43.54314200987405 -1 -1 -1
290 290 1 0 28.24584569604311 26.483028208116515 44.72067923688375 -1 -1 -1
291 291 1 0 28.38483335676862 25.43813155080849 3.17287258151455 -1 -1 0
292 292 1 0 27.75215568192673 27.330577597852514 5.883593346752473 -1 -1 0
301 301 1 0 28.73285279054379 1.5597061305932687 35.09272260162644 -1 0 -1
302 302 1 0 27.734899917547644 28.00699556380706 35.86515897188432 -1 -1 -1
303 303 1 0 28.170993772855358 28.800935083884664 39.17651928702559 -1 -1 -1
304 304 1 0 28.266720140963013 29.203369312589835 42.72396142488469 -1 -1 -1
305 305 1 0 27.771643084316068 1.1148260756564348 45.507292372882844 -1 0 -1
306 306 1 0 26.919481867239757 28.433673966810613 2.6643391267195944 -1 -1 0
307 307 1 0 27.504024999587045 29.55200357374466 8.37424334341773 -1 -1 0
316 316 1 0 26.885225409416396 2.4160188964237865 37.84849296021384 -1 0 -1
317 317 1 0 23.676856982808317 2.372234530945164 36.626168755894575 -1 0 -1
318 318 1 0 28.910183121405527 1.786525927928577 40.46667021997494 -1 0 -1
319 319 1 0 26.90639340628291 3.028635239454855 42.75534433376942 -1 0 -1
320 320 1 0 27.66466738327972 3.1751591454378576 3.418024979422434 -1 0 0
321 321 1 0 25.783991134201795 0.1827481861536696 5.442506159250855 -1 0 0
322 322 1 0 27.93306039876762 2.5358652760733573 6.95298882096612 -1 0 0
331 331 1 0 26.521367083918417 6.990306590778725 33.58332848754561 -1 0 -1
332 332 1 0 27.99065730310054 6.120290374022488 36.63814051121045 -1 0 -1
333 333 1 0 27.37017107369549 5.113719985423449 39.98591902970782 -1 0 -1
334 334 1 0 27.367285944352943 6.470507097541642 43.295754756682385 -1 0 -1
335 335 1 0 29.03127889196483 4.267360536085819 45.20915666291841 -1 0 -1
336 336 1 0 27.82883400213471 5.930347564308307 5.358593289520584 -1 0 0
337 337 1 0 27.062456792495272 5.278685960126246 8.59565101955695 -1 0 0
406 406 1 0 1.7735165367990544 20.706778833110363 32.795653056467266 0 -1 -1
407 407 1 0 1.549426356802673 21.170445067995793 36.16813133113129 0 -1 -1
408 408 1 0 1.0979299636880582 23.12947215050371 39.76932707074269 0 -1 -1
409 409 1 0 0.631785813458262 19.663180368822825 39.05735412518644 0 -1 -1
410 410 1 0 29.962557414132068 20.776592917573456 42.09841964912869 -1 -1 -1
411 411 1 0 28.143510910883776 20.03840593951566 47.09773512407901 -1 -1 -1
412 412 1 0 1.9510672915881464 22.191165581592745 6.654934770504207 0 -1 0
421 421 1 0 2.5724333242442756 24.3924789600407 33.423325432617 0 -1 -1
422 422 1 0 0.8081882409661368 24.481722280476305 36.39041155439212 0 -1 -1
423 423 1 0 29.555376285649057 26.284102372927933 41.22401159681576 -1 -1 -1
424 424 1 0 0.5321478031758179 23.985469822935595 43.49182882107055 0 -1 -1
425 425 1 0 1.3536727066138114 25.64851245989727 46.53798129816559 0 -1 -1
426 426 1 0 0.6286036983710743 22.803251267312945 3.203275001271641 0 -1 0
427 427 1 0 2.9945832666928354 24.663989950852926 4.7233804446771765 0 -1 0
436 436 1 0 1.044724789045625 28.01556895304136 35.035942444402544 0 -1 -1
437 437 1 0 1.2208385936779742 27.136568845730245 38.392147417740716 0 -1 -1
438 438 1 0 1.1551811102563205 29.298386097984345 40.92699674879291 0 -1 -1
439 439 1 0 1.3546953049087185 27.54477326631907 43.731794881624566 0 -1 -1
440 440 1 0 0.05308004498126149 28.798502620122623 46.574727873894055 0 -1 -1
441 441 1 0 0.8381855394829947 27.283339775592776 4.525282920890197 0 -1 0
442 442 1 0 0.712773543543829 29.183499332714103 7.4486674091319 0 -1 0
451 451 1 0 1.8501502749096503 2.9271620302814445 35.22462838281545 0 0 -1
452 452 1 0 0.8084044667129611 0.4596468825291536 37.55584476978094 0 0 -1
453 453 1 0 2.224462551243194 2.3127092991523326 40.10604406869667 0 0 -1
454 454 1 0 0.6668159521744718 1.5015067249876024 43.586499288215386 0 0 -1
