# Data file created with Moltemplate, Ovito, LAMMPS 19-August-2022

724 atoms
1 atom types
0 29.51414577 xlo xhi
0 29.82000001 ylo yhi
0 55 zlo zhi

Atoms # full

20 17 1 0 4.9190242935 6.39 0 0 0 0
105 29 1 0 1.2297560734 8.52 0 0 0 0
101 29 1 0 0 9.23 0 0 0 0
102 29 1 0 0 10.65 0 0 0 0
106 29 1 0 1.2297560734 11.36 0 0 0 0
112 30 1 0 3.6892682201 8.52 0 0 0 0
108 30 1 0 2.4595121467 9.23 0 0 0 0
109 30 1 0 2.4595121467 10.65 0 0 0 0
113 30 1 0 3.6892682201 11.36 0 0 0 0
115 31 1 0 4.9190242935 9.23 0 0 0 0
116 31 1 0 4.9190242935 10.65 0 0 0 0
24 17 1 0 6.1487803669 7.1 0 0 0 0
28 18 1 0 7.3785364402 6.39 0 0 0 0
32 18 1 0 8.6082925136 7.1 0 0 0 0
36 19 1 0 9.838048587 6.39 0 0 0 0
40 19 1 0 11.0678046604 7.1 0 0 0 0
119 31 1 0 6.1487803669 8.52 0 0 0 0
120 31 1 0 6.1487803669 11.36 0 0 0 0
126 32 1 0 8.6082925136 8.52 0 0 0 0
122 32 1 0 7.3785364402 9.23 0 0 0 0
123 32 1 0 7.3785364402 10.65 0 0 0 0
127 32 1 0 8.6082925136 11.36 0 0 0 0
133 33 1 0 11.0678046604 8.52 0 0 0 0
129 33 1 0 9.838048587 9.23 0 0 0 0
130 33 1 0 9.838048587 10.65 0 0 0 0
134 33 1 0 11.0678046604 11.36 0 0 0 0
44 20 1 0 12.2975607337 6.39 0 0 0 0
48 20 1 0 13.5273168071 7.1 0 0 0 0
52 21 1 0 14.7570728805 6.39 0 0 0 0
56 21 1 0 15.9868289539 7.1 0 0 0 0
60 22 1 0 17.2165850272 6.39 0 0 0 0
140 34 1 0 13.5273168071 8.52 0 0 0 0
136 34 1 0 12.2975607337 9.23 0 0 0 0
137 34 1 0 12.2975607337 10.65 0 0 0 0
141 34 1 0 13.5273168071 11.36 0 0 0 0
147 35 1 0 15.9868289539 8.52 0 0 0 0
143 35 1 0 14.7570728805 9.23 0 0 0 0
144 35 1 0 14.7570728805 10.65 0 0 0 0
148 35 1 0 15.9868289539 11.36 0 0 0 0
150 36 1 0 17.2165850272 9.23 0 0 0 0
151 36 1 0 17.2165850272 10.65 0 0 0 0
64 22 1 0 18.4463411006 7.1 0 0 0 0
68 23 1 0 19.676097174 6.39 0 0 0 0
72 23 1 0 20.9058532474 7.1 0 0 0 0
76 24 1 0 22.1356093207 6.39 0 0 0 0
80 24 1 0 23.3653653941 7.1 0 0 0 0
154 36 1 0 18.4463411006 8.52 0 0 0 0
155 36 1 0 18.4463411006 11.36 0 0 0 0
161 37 1 0 20.9058532474 8.52 0 0 0 0
157 37 1 0 19.676097174 9.23 0 0 0 0
158 37 1 0 19.676097174 10.65 0 0 0 0
162 37 1 0 20.9058532474 11.36 0 0 0 0
168 38 1 0 23.3653653941 8.52 0 0 0 0
164 38 1 0 22.1356093207 9.23 0 0 0 0
165 38 1 0 22.1356093207 10.65 0 0 0 0
169 38 1 0 23.3653653941 11.36 0 0 0 0
84 25 1 0 24.5951214675 6.39 0 0 0 0
88 25 1 0 25.8248775409 7.1 0 0 0 0
92 26 1 0 27.0546336142 6.39 0 0 0 0
96 26 1 0 28.2843896876 7.1 0 0 0 0
100 27 1 0 29.514145761 6.39 0 0 0 0
175 39 1 0 25.8248775409 8.52 0 0 0 0
171 39 1 0 24.5951214675 9.23 0 0 0 0
172 39 1 0 24.5951214675 10.65 0 0 0 0
176 39 1 0 25.8248775409 11.36 0 0 0 0
182 40 1 0 28.2843896876 8.52 0 0 0 0
178 40 1 0 27.0546336142 9.23 0 0 0 0
179 40 1 0 27.0546336142 10.65 0 0 0 0
183 40 1 0 28.2843896876 11.36 0 0 0 0
185 41 1 0 29.514145761 9.23 0 0 0 0
186 41 1 0 29.514145761 10.65 0 0 0 0
107 43 1 0 1.2297560734 12.78 0 0 0 0
103 43 1 0 0 13.49 0 0 0 0
104 43 1 0 0 14.91 0 0 0 0
192 43 1 0 1.2297560734 15.62 0 0 0 0
114 44 1 0 3.6892682201 12.78 0 0 0 0
110 44 1 0 2.4595121467 13.49 0 0 0 0
111 44 1 0 2.4595121467 14.91 0 0 0 0
199 44 1 0 3.6892682201 15.62 0 0 0 0
117 45 1 0 4.9190242935 13.49 0 0 0 0
118 45 1 0 4.9190242935 14.91 0 0 0 0
193 57 1 0 1.2297560734 17.04 0 0 0 0
189 57 1 0 0 17.75 0 0 0 0
200 58 1 0 3.6892682201 17.04 0 0 0 0
196 58 1 0 2.4595121467 17.75 0 0 0 0
203 59 1 0 4.9190242935 17.75 0 0 0 0
121 45 1 0 6.1487803669 12.78 0 0 0 0
206 45 1 0 6.1487803669 15.62 0 0 0 0
128 46 1 0 8.6082925136 12.78 0 0 0 0
124 46 1 0 7.3785364402 13.49 0 0 0 0
125 46 1 0 7.3785364402 14.91 0 0 0 0
213 46 1 0 8.6082925136 15.62 0 0 0 0
135 47 1 0 11.0678046604 12.78 0 0 0 0
131 47 1 0 9.838048587 13.49 0 0 0 0
132 47 1 0 9.838048587 14.91 0 0 0 0
220 47 1 0 11.0678046604 15.62 0 0 0 0
207 59 1 0 6.1487803669 17.04 0 0 0 0
214 60 1 0 8.6082925136 17.04 0 0 0 0
210 60 1 0 7.3785364402 17.75 0 0 0 0
221 61 1 0 11.0678046604 17.04 0 0 0 0
217 61 1 0 9.838048587 17.75 0 0 0 0
142 48 1 0 13.5273168071 12.78 0 0 0 0
138 48 1 0 12.2975607337 13.49 0 0 0 0
139 48 1 0 12.2975607337 14.91 0 0 0 0
227 48 1 0 13.5273168071 15.62 0 0 0 0
149 49 1 0 15.9868289539 12.78 0 0 0 0
145 49 1 0 14.7570728805 13.49 0 0 0 0
146 49 1 0 14.7570728805 14.91 0 0 0 0
234 49 1 0 15.9868289539 15.62 0 0 0 0
152 50 1 0 17.2165850272 13.49 0 0 0 0
153 50 1 0 17.2165850272 14.91 0 0 0 0
228 62 1 0 13.5273168071 17.04 0 0 0 0
224 62 1 0 12.2975607337 17.75 0 0 0 0
235 63 1 0 15.9868289539 17.04 0 0 0 0
231 63 1 0 14.7570728805 17.75 0 0 0 0
238 64 1 0 17.2165850272 17.75 0 0 0 0
156 50 1 0 18.4463411006 12.78 0 0 0 0
241 50 1 0 18.4463411006 15.62 0 0 0 0
163 51 1 0 20.9058532474 12.78 0 0 0 0
159 51 1 0 19.676097174 13.49 0 0 0 0
160 51 1 0 19.676097174 14.91 0 0 0 0
248 51 1 0 20.9058532474 15.62 0 0 0 0
170 52 1 0 23.3653653941 12.78 0 0 0 0
166 52 1 0 22.1356093207 13.49 0 0 0 0
167 52 1 0 22.1356093207 14.91 0 0 0 0
255 52 1 0 23.3653653941 15.62 0 0 0 0
242 64 1 0 18.4463411006 17.04 0 0 0 0
249 65 1 0 20.9058532474 17.04 0 0 0 0
245 65 1 0 19.676097174 17.75 0 0 0 0
256 66 1 0 23.3653653941 17.04 0 0 0 0
252 66 1 0 22.1356093207 17.75 0 0 0 0
177 53 1 0 25.8248775409 12.78 0 0 0 0
173 53 1 0 24.5951214675 13.49 0 0 0 0
174 53 1 0 24.5951214675 14.91 0 0 0 0
262 53 1 0 25.8248775409 15.62 0 0 0 0
184 54 1 0 28.2843896876 12.78 0 0 0 0
180 54 1 0 27.0546336142 13.49 0 0 0 0
181 54 1 0 27.0546336142 14.91 0 0 0 0
269 54 1 0 28.2843896876 15.62 0 0 0 0
187 55 1 0 29.514145761 13.49 0 0 0 0
188 55 1 0 29.514145761 14.91 0 0 0 0
263 67 1 0 25.8248775409 17.04 0 0 0 0
259 67 1 0 24.5951214675 17.75 0 0 0 0
270 68 1 0 28.2843896876 17.04 0 0 0 0
266 68 1 0 27.0546336142 17.75 0 0 0 0
273 69 1 0 29.514145761 17.75 0 0 0 0
190 57 1 0 0 19.17 0 0 0 0
194 57 1 0 1.2297560734 19.88 0 0 0 0
197 58 1 0 2.4595121467 19.17 0 0 0 0
201 58 1 0 3.6892682201 19.88 0 0 0 0
204 59 1 0 4.9190242935 19.17 0 0 0 0
195 71 1 0 1.2297560734 21.3 0 0 0 0
191 71 1 0 0 22.01 0 0 0 0
276 71 1 0 0 23.43 0 0 0 0
202 72 1 0 3.6892682201 21.3 0 0 0 0
198 72 1 0 2.4595121467 22.01 0 0 0 0
283 72 1 0 2.4595121467 23.43 0 0 0 0
205 73 1 0 4.9190242935 22.01 0 0 0 0
290 73 1 0 4.9190242935 23.43 0 0 0 0
208 59 1 0 6.1487803669 19.88 0 0 0 0
211 60 1 0 7.3785364402 19.17 0 0 0 0
215 60 1 0 8.6082925136 19.88 0 0 0 0
218 61 1 0 9.838048587 19.17 0 0 0 0
222 61 1 0 11.0678046604 19.88 0 0 0 0
209 73 1 0 6.1487803669 21.3 0 0 0 0
216 74 1 0 8.6082925136 21.3 0 0 0 0
212 74 1 0 7.3785364402 22.01 0 0 0 0
297 74 1 0 7.3785364402 23.43 0 0 0 0
223 75 1 0 11.0678046604 21.3 0 0 0 0
219 75 1 0 9.838048587 22.01 0 0 0 0
304 75 1 0 9.838048587 23.43 0 0 0 0
225 62 1 0 12.2975607337 19.17 0 0 0 0
229 62 1 0 13.5273168071 19.88 0 0 0 0
232 63 1 0 14.7570728805 19.17 0 0 0 0
236 63 1 0 15.9868289539 19.88 0 0 0 0
239 64 1 0 17.2165850272 19.17 0 0 0 0
230 76 1 0 13.5273168071 21.3 0 0 0 0
226 76 1 0 12.2975607337 22.01 0 0 0 0
311 76 1 0 12.2975607337 23.43 0 0 0 0
237 77 1 0 15.9868289539 21.3 0 0 0 0
233 77 1 0 14.7570728805 22.01 0 0 0 0
318 77 1 0 14.7570728805 23.43 0 0 0 0
240 78 1 0 17.2165850272 22.01 0 0 0 0
325 78 1 0 17.2165850272 23.43 0 0 0 0
243 64 1 0 18.4463411006 19.88 0 0 0 0
246 65 1 0 19.676097174 19.17 0 0 0 0
250 65 1 0 20.9058532474 19.88 0 0 0 0
253 66 1 0 22.1356093207 19.17 0 0 0 0
257 66 1 0 23.3653653941 19.88 0 0 0 0
244 78 1 0 18.4463411006 21.3 0 0 0 0
251 79 1 0 20.9058532474 21.3 0 0 0 0
247 79 1 0 19.676097174 22.01 0 0 0 0
332 79 1 0 19.676097174 23.43 0 0 0 0
258 80 1 0 23.3653653941 21.3 0 0 0 0
254 80 1 0 22.1356093207 22.01 0 0 0 0
339 80 1 0 22.1356093207 23.43 0 0 0 0
260 67 1 0 24.5951214675 19.17 0 0 0 0
264 67 1 0 25.8248775409 19.88 0 0 0 0
267 68 1 0 27.0546336142 19.17 0 0 0 0
271 68 1 0 28.2843896876 19.88 0 0 0 0
274 69 1 0 29.514145761 19.17 0 0 0 0
265 81 1 0 25.8248775409 21.3 0 0 0 0
261 81 1 0 24.5951214675 22.01 0 0 0 0
346 81 1 0 24.5951214675 23.43 0 0 0 0
272 82 1 0 28.2843896876 21.3 0 0 0 0
268 82 1 0 27.0546336142 22.01 0 0 0 0
353 82 1 0 27.0546336142 23.43 0 0 0 0
275 83 1 0 29.514145761 22.01 0 0 0 0
360 83 1 0 29.514145761 23.43 0 0 0 0
279 71 1 0 1.2297560734 24.14 0 0 0 0
286 72 1 0 3.6892682201 24.14 0 0 0 0
280 85 1 0 1.2297560734 25.56 0 0 0 0
277 85 1 0 0 26.27 0 0 0 0
278 85 1 0 0 27.69 0 0 0 0
281 85 1 0 1.2297560734 28.4 0 0 0 0
287 86 1 0 3.6892682201 25.56 0 0 0 0
284 86 1 0 2.4595121467 26.27 0 0 0 0
285 86 1 0 2.4595121467 27.69 0 0 0 0
288 86 1 0 3.6892682201 28.4 0 0 0 0
291 87 1 0 4.9190242935 26.27 0 0 0 0
292 87 1 0 4.9190242935 27.69 0 0 0 0
282 99 1 0 1.2297560734 29.82 0 0 0 0
289 100 1 0 3.6892682201 29.82 0 0 0 0
293 73 1 0 6.1487803669 24.14 0 0 0 0
300 74 1 0 8.6082925136 24.14 0 0 0 0
307 75 1 0 11.0678046604 24.14 0 0 0 0
294 87 1 0 6.1487803669 25.56 0 0 0 0
295 87 1 0 6.1487803669 28.4 0 0 0 0
301 88 1 0 8.6082925136 25.56 0 0 0 0
298 88 1 0 7.3785364402 26.27 0 0 0 0
299 88 1 0 7.3785364402 27.69 0 0 0 0
302 88 1 0 8.6082925136 28.4 0 0 0 0
308 89 1 0 11.0678046604 25.56 0 0 0 0
305 89 1 0 9.838048587 26.27 0 0 0 0
306 89 1 0 9.838048587 27.69 0 0 0 0
309 89 1 0 11.0678046604 28.4 0 0 0 0
296 101 1 0 6.1487803669 29.82 0 0 0 0
303 102 1 0 8.6082925136 29.82 0 0 0 0
310 103 1 0 11.0678046604 29.82 0 0 0 0
314 76 1 0 13.5273168071 24.14 0 0 0 0
321 77 1 0 15.9868289539 24.14 0 0 0 0
315 90 1 0 13.5273168071 25.56 0 0 0 0
312 90 1 0 12.2975607337 26.27 0 0 0 0
313 90 1 0 12.2975607337 27.69 0 0 0 0
316 90 1 0 13.5273168071 28.4 0 0 0 0
322 91 1 0 15.9868289539 25.56 0 0 0 0
319 91 1 0 14.7570728805 26.27 0 0 0 0
320 91 1 0 14.7570728805 27.69 0 0 0 0
323 91 1 0 15.9868289539 28.4 0 0 0 0
326 92 1 0 17.2165850272 26.27 0 0 0 0
327 92 1 0 17.2165850272 27.69 0 0 0 0
317 104 1 0 13.5273168071 29.82 0 0 0 0
324 105 1 0 15.9868289539 29.82 0 0 0 0
328 78 1 0 18.4463411006 24.14 0 0 0 0
335 79 1 0 20.9058532474 24.14 0 0 0 0
342 80 1 0 23.3653653941 24.14 0 0 0 0
329 92 1 0 18.4463411006 25.56 0 0 0 0
330 92 1 0 18.4463411006 28.4 0 0 0 0
336 93 1 0 20.9058532474 25.56 0 0 0 0
333 93 1 0 19.676097174 26.27 0 0 0 0
334 93 1 0 19.676097174 27.69 0 0 0 0
337 93 1 0 20.9058532474 28.4 0 0 0 0
343 94 1 0 23.3653653941 25.56 0 0 0 0
340 94 1 0 22.1356093207 26.27 0 0 0 0
341 94 1 0 22.1356093207 27.69 0 0 0 0
344 94 1 0 23.3653653941 28.4 0 0 0 0
331 106 1 0 18.4463411006 29.82 0 0 0 0
338 107 1 0 20.9058532474 29.82 0 0 0 0
345 108 1 0 23.3653653941 29.82 0 0 0 0
349 81 1 0 25.8248775409 24.14 0 0 0 0
356 82 1 0 28.2843896876 24.14 0 0 0 0
350 95 1 0 25.8248775409 25.56 0 0 0 0
347 95 1 0 24.5951214675 26.27 0 0 0 0
348 95 1 0 24.5951214675 27.69 0 0 0 0
351 95 1 0 25.8248775409 28.4 0 0 0 0
357 96 1 0 28.2843896876 25.56 0 0 0 0
354 96 1 0 27.0546336142 26.27 0 0 0 0
355 96 1 0 27.0546336142 27.69 0 0 0 0
358 96 1 0 28.2843896876 28.4 0 0 0 0
361 97 1 0 29.514145761 26.27 0 0 0 0
362 97 1 0 29.514145761 27.69 0 0 0 0
352 109 1 0 25.8248775409 29.82 0 0 0 0
359 110 1 0 28.2843896876 29.82 0 0 0 0
367 111 1 0 1.2297560734 0 50 0 0 0
363 111 1 0 0 0.71 50 0 0 0
364 111 1 0 0 2.13 50 0 0 0
368 111 1 0 1.2297560734 2.84 50 0 0 0
375 112 1 0 3.6892682201 0 50 0 0 0
371 112 1 0 2.4595121467 0.71 50 0 0 0
372 112 1 0 2.4595121467 2.13 50 0 0 0
376 112 1 0 3.6892682201 2.84 50 0 0 0
379 113 1 0 4.9190242935 0.71 50 0 0 0
380 113 1 0 4.9190242935 2.13 50 0 0 0
369 125 1 0 1.2297560734 4.26 50 0 0 0
365 125 1 0 0 4.97 50 0 0 0
377 126 1 0 3.6892682201 4.26 50 0 0 0
373 126 1 0 2.4595121467 4.97 50 0 0 0
381 127 1 0 4.9190242935 4.97 50 0 0 0
383 113 1 0 6.1487803669 0 50 0 0 0
384 113 1 0 6.1487803669 2.84 50 0 0 0
391 114 1 0 8.6082925136 0 50 0 0 0
387 114 1 0 7.3785364402 0.71 50 0 0 0
388 114 1 0 7.3785364402 2.13 50 0 0 0
392 114 1 0 8.6082925136 2.84 50 0 0 0
399 115 1 0 11.0678046604 0 50 0 0 0
395 115 1 0 9.838048587 0.71 50 0 0 0
396 115 1 0 9.838048587 2.13 50 0 0 0
400 115 1 0 11.0678046604 2.84 50 0 0 0
385 127 1 0 6.1487803669 4.26 50 0 0 0
393 128 1 0 8.6082925136 4.26 50 0 0 0
389 128 1 0 7.3785364402 4.97 50 0 0 0
401 129 1 0 11.0678046604 4.26 50 0 0 0
397 129 1 0 9.838048587 4.97 50 0 0 0
407 116 1 0 13.5273168071 0 50 0 0 0
403 116 1 0 12.2975607337 0.71 50 0 0 0
404 116 1 0 12.2975607337 2.13 50 0 0 0
408 116 1 0 13.5273168071 2.84 50 0 0 0
415 117 1 0 15.9868289539 0 50 0 0 0
411 117 1 0 14.7570728805 0.71 50 0 0 0
412 117 1 0 14.7570728805 2.13 50 0 0 0
416 117 1 0 15.9868289539 2.84 50 0 0 0
419 118 1 0 17.2165850272 0.71 50 0 0 0
420 118 1 0 17.2165850272 2.13 50 0 0 0
409 130 1 0 13.5273168071 4.26 50 0 0 0
405 130 1 0 12.2975607337 4.97 50 0 0 0
417 131 1 0 15.9868289539 4.26 50 0 0 0
413 131 1 0 14.7570728805 4.97 50 0 0 0
421 132 1 0 17.2165850272 4.97 50 0 0 0
423 118 1 0 18.4463411006 0 50 0 0 0
424 118 1 0 18.4463411006 2.84 50 0 0 0
431 119 1 0 20.9058532474 0 50 0 0 0
427 119 1 0 19.676097174 0.71 50 0 0 0
428 119 1 0 19.676097174 2.13 50 0 0 0
432 119 1 0 20.9058532474 2.84 50 0 0 0
439 120 1 0 23.3653653941 0 50 0 0 0
435 120 1 0 22.1356093207 0.71 50 0 0 0
436 120 1 0 22.1356093207 2.13 50 0 0 0
440 120 1 0 23.3653653941 2.84 50 0 0 0
425 132 1 0 18.4463411006 4.26 50 0 0 0
433 133 1 0 20.9058532474 4.26 50 0 0 0
429 133 1 0 19.676097174 4.97 50 0 0 0
441 134 1 0 23.3653653941 4.26 50 0 0 0
437 134 1 0 22.1356093207 4.97 50 0 0 0
447 121 1 0 25.8248775409 0 50 0 0 0
443 121 1 0 24.5951214675 0.71 50 0 0 0
444 121 1 0 24.5951214675 2.13 50 0 0 0
448 121 1 0 25.8248775409 2.84 50 0 0 0
455 122 1 0 28.2843896876 0 50 0 0 0
451 122 1 0 27.0546336142 0.71 50 0 0 0
452 122 1 0 27.0546336142 2.13 50 0 0 0
456 122 1 0 28.2843896876 2.84 50 0 0 0
459 123 1 0 29.514145761 0.71 50 0 0 0
460 123 1 0 29.514145761 2.13 50 0 0 0
449 135 1 0 25.8248775409 4.26 50 0 0 0
445 135 1 0 24.5951214675 4.97 50 0 0 0
457 136 1 0 28.2843896876 4.26 50 0 0 0
453 136 1 0 27.0546336142 4.97 50 0 0 0
461 137 1 0 29.514145761 4.97 50 0 0 0
366 125 1 0 0 6.39 50 0 0 0
370 125 1 0 1.2297560734 7.1 50 0 0 0
374 126 1 0 2.4595121467 6.39 50 0 0 0
378 126 1 0 3.6892682201 7.1 50 0 0 0
382 127 1 0 4.9190242935 6.39 50 0 0 0
467 139 1 0 1.2297560734 8.52 50 0 0 0
463 139 1 0 0 9.23 50 0 0 0
464 139 1 0 0 10.65 50 0 0 0
468 139 1 0 1.2297560734 11.36 50 0 0 0
474 140 1 0 3.6892682201 8.52 50 0 0 0
470 140 1 0 2.4595121467 9.23 50 0 0 0
471 140 1 0 2.4595121467 10.65 50 0 0 0
475 140 1 0 3.6892682201 11.36 50 0 0 0
477 141 1 0 4.9190242935 9.23 50 0 0 0
478 141 1 0 4.9190242935 10.65 50 0 0 0
386 127 1 0 6.1487803669 7.1 50 0 0 0
390 128 1 0 7.3785364402 6.39 50 0 0 0
394 128 1 0 8.6082925136 7.1 50 0 0 0
398 129 1 0 9.838048587 6.39 50 0 0 0
402 129 1 0 11.0678046604 7.1 50 0 0 0
481 141 1 0 6.1487803669 8.52 50 0 0 0
482 141 1 0 6.1487803669 11.36 50 0 0 0
488 142 1 0 8.6082925136 8.52 50 0 0 0
484 142 1 0 7.3785364402 9.23 50 0 0 0
485 142 1 0 7.3785364402 10.65 50 0 0 0
489 142 1 0 8.6082925136 11.36 50 0 0 0
495 143 1 0 11.0678046604 8.52 50 0 0 0
491 143 1 0 9.838048587 9.23 50 0 0 0
492 143 1 0 9.838048587 10.65 50 0 0 0
496 143 1 0 11.0678046604 11.36 50 0 0 0
406 130 1 0 12.2975607337 6.39 50 0 0 0
410 130 1 0 13.5273168071 7.1 50 0 0 0
414 131 1 0 14.7570728805 6.39 50 0 0 0
418 131 1 0 15.9868289539 7.1 50 0 0 0
422 132 1 0 17.2165850272 6.39 50 0 0 0
502 144 1 0 13.5273168071 8.52 50 0 0 0
498 144 1 0 12.2975607337 9.23 50 0 0 0
499 144 1 0 12.2975607337 10.65 50 0 0 0
503 144 1 0 13.5273168071 11.36 50 0 0 0
509 145 1 0 15.9868289539 8.52 50 0 0 0
505 145 1 0 14.7570728805 9.23 50 0 0 0
506 145 1 0 14.7570728805 10.65 50 0 0 0
510 145 1 0 15.9868289539 11.36 50 0 0 0
512 146 1 0 17.2165850272 9.23 50 0 0 0
513 146 1 0 17.2165850272 10.65 50 0 0 0
426 132 1 0 18.4463411006 7.1 50 0 0 0
430 133 1 0 19.676097174 6.39 50 0 0 0
434 133 1 0 20.9058532474 7.1 50 0 0 0
438 134 1 0 22.1356093207 6.39 50 0 0 0
442 134 1 0 23.3653653941 7.1 50 0 0 0
516 146 1 0 18.4463411006 8.52 50 0 0 0
517 146 1 0 18.4463411006 11.36 50 0 0 0
523 147 1 0 20.9058532474 8.52 50 0 0 0
519 147 1 0 19.676097174 9.23 50 0 0 0
520 147 1 0 19.676097174 10.65 50 0 0 0
524 147 1 0 20.9058532474 11.36 50 0 0 0
530 148 1 0 23.3653653941 8.52 50 0 0 0
526 148 1 0 22.1356093207 9.23 50 0 0 0
527 148 1 0 22.1356093207 10.65 50 0 0 0
531 148 1 0 23.3653653941 11.36 50 0 0 0
446 135 1 0 24.5951214675 6.39 50 0 0 0
450 135 1 0 25.8248775409 7.1 50 0 0 0
454 136 1 0 27.0546336142 6.39 50 0 0 0
458 136 1 0 28.2843896876 7.1 50 0 0 0
462 137 1 0 29.514145761 6.39 50 0 0 0
537 149 1 0 25.8248775409 8.52 50 0 0 0
533 149 1 0 24.5951214675 9.23 50 0 0 0
534 149 1 0 24.5951214675 10.65 50 0 0 0
538 149 1 0 25.8248775409 11.36 50 0 0 0
544 150 1 0 28.2843896876 8.52 50 0 0 0
540 150 1 0 27.0546336142 9.23 50 0 0 0
541 150 1 0 27.0546336142 10.65 50 0 0 0
545 150 1 0 28.2843896876 11.36 50 0 0 0
547 151 1 0 29.514145761 9.23 50 0 0 0
548 151 1 0 29.514145761 10.65 50 0 0 0
469 153 1 0 1.2297560734 12.78 50 0 0 0
465 153 1 0 0 13.49 50 0 0 0
466 153 1 0 0 14.91 50 0 0 0
554 153 1 0 1.2297560734 15.62 50 0 0 0
476 154 1 0 3.6892682201 12.78 50 0 0 0
472 154 1 0 2.4595121467 13.49 50 0 0 0
473 154 1 0 2.4595121467 14.91 50 0 0 0
